code,url,product_name,generic_name,quantity,brands,categories,ingredients_text,ingredients_analysis_tags,allergens,traces,additives_n,additives_en,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,product_quantity,main_category_en,image_url,image_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,Unnamed: 25,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,butyric-acid_100g,caproic-acid_100g,caprylic-acid_100g,capric-acid_100g,lauric-acid_100g,myristic-acid_100g,palmitic-acid_100g,stearic-acid_100g,arachidic-acid_100g,behenic-acid_100g,lignoceric-acid_100g,cerotic-acid_100g,montanic-acid_100g,melissic-acid_100g,unsaturated-fat_100g,monounsaturated-fat_100g,omega-9-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,alpha-linolenic-acid_100g,eicosapentaenoic-acid_100g,docosahexaenoic-acid_100g,linoleic-acid_100g,arachidonic-acid_100g,gamma-linolenic-acid_100g,dihomo-gamma-linolenic-acid_100g,oleic-acid_100g,elaidic-acid_100g,gondoic-acid_100g,mead-acid_100g,erucic-acid_100g,nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added-sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g,nutriscore_score_final,nutriscore_grade_final,Unnamed: 146,Unnamed: 147,Unnamed: 148,nutriscore_score.1,nutriscore_grade.1,category,nutriscore_score_final.1,nutriscore_grade_final.1,HealthStarRating,HSRTotalPoints
8904083306047,http://world-en.openfoodfacts.org/product/8904083306047/milkymist-curd,MilkyMist Curd,,135g,MilkyMist,"Dairy by-products,Yogurts,Curd",Pasteurized Toned Milk & Active Lactic Culture.,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,0,,0.0,b,Milk and dairy products,Milk and yogurt,135.0,Curd,https://images.openfoodfacts.org/images/products/890/408/330/6047/front_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/408/330/6047/front_en.10.200.jpg,https://images.openfoodfacts.org/images/products/890/408/330/6047/ingredients_en.12.400.jpg,https://images.openfoodfacts.org/images/products/890/408/330/6047/ingredients_en.12.200.jpg,https://images.openfoodfacts.org/images/products/890/408/330/6047/nutrition_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/408/330/6047/nutrition_en.11.200.jpg,,61.0,255.0,,3.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,4.8,4.8,,,,,,,,,,,,,,3.5,,,,0.065,,0.026,,,,,,,,,,,,,,,,,,,,,0.132,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,1.0,b,,,,0.0,b,Cheese,1.0,b,5,-1
8904083303077,http://world-en.openfoodfacts.org/product/8904083303077/farm-fresh-sahi-plain-yoghurt-milky-mist,Farm Fresh Sahi Plain Yoghurt,,1kg,Milky Mist,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",Pasteurized Toned Milk & Active Lactic Culture,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian",,,0,,0.0,b,Milk and dairy products,Milk and yogurt,1000.0,Yogurts,https://images.openfoodfacts.org/images/products/890/408/330/3077/front_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/408/330/3077/front_en.10.200.jpg,https://images.openfoodfacts.org/images/products/890/408/330/3077/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/408/330/3077/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/408/330/3077/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/408/330/3077/nutrition_en.7.200.jpg,,61.8,259.0,,3.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,5.2,5.2,,,,,,,,,,,,,,3.5,,,,0.1125,,0.045,,,,,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,1.0,b,,,,0.0,b,General Food,1.0,b,3.5,0
8904083302292,http://world-en.openfoodfacts.org/product/8904083302292/greek-yogurt-milkymist,Greek Yogurt,,100g,MilkyMist,Greek-style yogurts,"Pasteurised double toned milk, Milk Solids, Active Lactic Cultures (L.bacillus delbrueckii subsp. bulgaricus, S.thermophilus),  Allergen Information: _Contains Milk._","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian",,,0,,-2.0,a,Milk and dairy products,Milk and yogurt,100.0,Greek-style yogurts,https://images.openfoodfacts.org/images/products/890/408/330/2292/front_en.31.400.jpg,https://images.openfoodfacts.org/images/products/890/408/330/2292/front_en.31.200.jpg,https://images.openfoodfacts.org/images/products/890/408/330/2292/ingredients_en.14.400.jpg,https://images.openfoodfacts.org/images/products/890/408/330/2292/ingredients_en.14.200.jpg,https://images.openfoodfacts.org/images/products/890/408/330/2292/nutrition_en.12.400.jpg,https://images.openfoodfacts.org/images/products/890/408/330/2292/nutrition_en.12.200.jpg,,73.8,309.0,,2.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,6.5,6.5,0.0,,,,,,,,,,,,,7.0,,,,0.1675,,0.067,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,0.0,,,,,,-2.0,,,,,,,,,,,,0.0,a,,,,-2.0,a,Cheese,0.0,a,5,-2
8904077201419,http://world-en.openfoodfacts.org/product/8904077201419/pizza-khakhara-maniarr-s,Pizza Khakhara,,45 g,Maniarr's,"Indian snacks, Wheat crisps","Wheat Flour (73%), Edible Vegetable Oil (Palmolein) (15%), Tomato Paste (5%), Sugar Syrup, Salt, Ch Powder (Milk, Cheese, Salt, Enzymes), Onion Powder, Oregano Flakes, Garlic Powder.","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",,en:gluten,0,,,unknown,unknown,unknown,45.0,Wheat-crisps,https://images.openfoodfacts.org/images/products/890/407/720/1419/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/407/720/1419/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/407/720/1419/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/407/720/1419/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/407/720/1419/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/407/720/1419/nutrition_en.10.200.jpg,,0.403,1.69,,16.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3,,,,,,,,,,,,,,,,,,,2.59,,1.04,,,,,,,,,,,,,,,,,,,,,0.0427,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,18.0,d,,,,,unknown,General Food,18.0,d,1.5,17
8904057396739,http://world-en.openfoodfacts.org/product/8904057396739/flaovoured-milk-chocolate-hatsun,Flaovoured Milk - Chocolate,,200 ml,hatsun,"Beverages, Dairies, Dairy drinks, Flavoured milks, Sweetened beverages","Milk Solids (Double Toned Milk), Sugar, Cocoa Solids (1.7%) and Natural Vanila Extract CONTAINS ADDED NATURAL FLAVOUR","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian-status-unknown",,en:milk,0,,,unknown,Beverages,Sweetened beverages,200.0,Sweetened beverages,https://images.openfoodfacts.org/images/products/890/405/739/6739/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/405/739/6739/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/405/739/6739/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/405/739/6739/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/405/739/6739/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/405/739/6739/nutrition_en.10.200.jpg,,180.0,753.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,32.0,32.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,14.0,e,,,,,unknown,Beverages,14.0,e,0.5,20
8904022932214,http://world-en.openfoodfacts.org/product/8904022932214/wholewheat-brown-bread-la-americana-gourmet,Wholewheat Brown Bread,,,LA Americana Gourmet,Sliced wholeweat brown bread,"Whole Wheat Flour - Atta (53.0%), Water, Yeast, Jaggery (2.1%), Cold Pressed Sunflower Oil, Pink Salt (1.0%) and Fermented Whole Wheat Flour (Atta).","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian",,,0,,-2.0,a,unknown,unknown,,Sliced-wholeweat-brown-bread,https://images.openfoodfacts.org/images/products/890/402/293/2214/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/402/293/2214/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/402/293/2214/ingredients_en.12.400.jpg,https://images.openfoodfacts.org/images/products/890/402/293/2214/ingredients_en.12.200.jpg,https://images.openfoodfacts.org/images/products/890/402/293/2214/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/402/293/2214/nutrition_en.7.200.jpg,,287.0,1201.0,,2.51,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.39,2.46,,,,,,,,,,,8.11,,,10.7,,,,1.27,,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-2.0,,,,,,,,,,,,0.0,a,,,,-2.0,a,General Food,0.0,a,4,-6
8902331002383,http://world-en.openfoodfacts.org/product/8902331002383/yumyum-instant-porridge-honey,YumYum Instant Porridge Honey,,25g,YumYum,Breakfast cereals,"Whole Wheat (72%), Sugar, Invert Syrup, Malt Extract, Glucose, Honey(1%)","en:palm-oil-free,en:non-vegan,en:vegetarian",,,0,,-5.0,a,Cereals and potatoes,Breakfast cereals,25.0,Breakfast cereals,https://images.openfoodfacts.org/images/products/890/233/100/2383/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/233/100/2383/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/233/100/2383/ingredients_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/233/100/2383/ingredients_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/233/100/2383/nutrition_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/233/100/2383/nutrition_en.5.200.jpg,,388.75,1627.0,,0.8,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.44,7.11,2.75,,,,,,,,,,9.61,,,11.31,,,,0.0615,,0.0246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-5.0,,,,,,,,,,,,-3.0,a,,,,-5.0,a,General Food,-3.0,a,4.5,-10
8901826902405,http://world-en.openfoodfacts.org/product/8901826902405/dahi-verka,Dahi,,,Verka,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Plain fermented dairy desserts,Plain yogurts,Curd","Milk Solids,Active Lactic Culture","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian",,,0,,-2.0,a,Milk and dairy products,Milk and yogurt,,Curd,https://images.openfoodfacts.org/images/products/890/182/690/2405/front_en.13.400.jpg,https://images.openfoodfacts.org/images/products/890/182/690/2405/front_en.13.200.jpg,https://images.openfoodfacts.org/images/products/890/182/690/2405/ingredients_en.14.400.jpg,https://images.openfoodfacts.org/images/products/890/182/690/2405/ingredients_en.14.200.jpg,https://images.openfoodfacts.org/images/products/890/182/690/2405/nutrition_en.15.400.jpg,https://images.openfoodfacts.org/images/products/890/182/690/2405/nutrition_en.15.200.jpg,,43.0,180.0,,1.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031,4.0,4.0,,,,,,,,,,,,,,3.7,,,,0.16575,,0.0663,,,,,,,,,,,,,,,,,,,,,0.145,,,,,,,,,,,,,,,,,,0.0,,,,,,-2.0,,,,,,,,,,,,0.0,a,,,,-2.0,a,General Food,0.0,a,4,-2
8901725013318,http://world-en.openfoodfacts.org/product/8901725013318/aashirvaad-svasti-paneer-slices,Aashirvaad svasti Paneer Slices,,200g,"Aashirvaad,svasti","Dairies,Fermented foods,Fermented milk products,Cheeses,Paneer",Milk Solids.,"en:palm-oil-free,en:non-vegan,en:vegetarian",en:milk,,0,,8.0,c,Milk and dairy products,Cheese,200.0,Paneer,https://images.openfoodfacts.org/images/products/890/172/501/3318/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/172/501/3318/front_en.11.200.jpg,https://images.openfoodfacts.org/images/products/890/172/501/3318/ingredients_en.12.400.jpg,https://images.openfoodfacts.org/images/products/890/172/501/3318/ingredients_en.12.200.jpg,https://images.openfoodfacts.org/images/products/890/172/501/3318/nutrition_en.13.400.jpg,https://images.openfoodfacts.org/images/products/890/172/501/3318/nutrition_en.13.200.jpg,,290.0,1213.0,,23.0,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,2.7,2.7,,,,,,,,,,,,,,18.0,,,,0.0625,,0.025,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,,,,,,,,,,,,0.0,,,,,,8.0,,,,,,,,,,,,6.0,c,,,,8.0,c,Cheese,6.0,c,5,18
8901725000899,http://world-en.openfoodfacts.org/product/8901725000899/multi-millet-mix-aashirvaad,Multi -Millet Mix,,80g,Aashirvaad,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Seeds, Cereals and their products, Flours, Breakfast cereals, Cereal flours, Cereal grains, Porridge, Millet, Pearl millet, Quinoa, Sorghum flours, Finger Millet, Foxtail millet, Multi-millet, Ragi","(JOWAR) Sorghum FLOUR (40%), (NAVANE) Foxtail Millet FLOUR (20%), (BAJRA) pearl millet FLOUR (16.7%), (RAGI) finger millet FLOUR (16.7%) ,QUINOA FLOUR (6.6%)","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian",,,0,,-6.0,a,Cereals and potatoes,Cereals,80.0,Multi-millet,https://images.openfoodfacts.org/images/products/890/172/500/0899/front_en.9.400.jpg,https://images.openfoodfacts.org/images/products/890/172/500/0899/front_en.9.200.jpg,https://images.openfoodfacts.org/images/products/890/172/500/0899/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/172/500/0899/ingredients_en.10.200.jpg,https://images.openfoodfacts.org/images/products/890/172/500/0899/nutrition_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/172/500/0899/nutrition_en.3.200.jpg,,363.0,1519.0,,4.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,4.1,,,,,,,,,,,10.8,,,9.6,,,,0.0185,,0.0074,,,,,,,,,,,,,,,,,,,,,,,,0.1256,0.0023,,,,,,,,,,,,,,0.0,,,,,,-6.0,,,,,,,,,,,,-3.0,a,,,,-6.0,a,General Food,-3.0,a,5,-11
8901648026167,http://world-en.openfoodfacts.org/product/8901648026167/classic-dahi-mother-dairy,Classic Dahi,,80 g,Mother Dairy,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts, Curd","Toned Milk, Water, Milk Solids and Active Lactic Culture","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian",,,0,,1.0,b,Milk and dairy products,Milk and yogurt,80.0,Curd,https://images.openfoodfacts.org/images/products/890/164/802/6167/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/164/802/6167/front_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/164/802/6167/ingredients_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/164/802/6167/ingredients_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/164/802/6167/nutrition_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/164/802/6167/nutrition_en.5.200.jpg,,62.0,259.0,,3.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,5.0,5.0,,,,,,,,,,,,,,3.7,,,,0.119,,0.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,2.0,b,,,,1.0,b,Dairy,2.0,b,4.5,0
8901542002090,http://world-en.openfoodfacts.org/product/8901542002090/doodhshakti-ghee-nutralite,DoodhShakti Ghee,,1L,Nutralite,"Dairies, Fats, Spreads, Spreadable fats, Animal fats, Milkfat, Dairy spread, Butters, Butter fat, Clarified butter",Milk Fat,"en:may-contain-palm-oil,en:non-vegan,en:vegetarian",en:milk,,0,,20.0,e,Fat and sauces,Fats,1000.0,Clarified butter,https://images.openfoodfacts.org/images/products/890/154/200/2090/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/154/200/2090/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/154/200/2090/ingredients_en.8.400.jpg,https://images.openfoodfacts.org/images/products/890/154/200/2090/ingredients_en.8.200.jpg,https://images.openfoodfacts.org/images/products/890/154/200/2090/nutrition_en.9.400.jpg,https://images.openfoodfacts.org/images/products/890/154/200/2090/nutrition_en.9.200.jpg,,897.0,3753.0,,99.7,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.0,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,20.0,,,,,,,,,,,,20.0,e,,,,20.0,e,Fat/Nuts/Oil/Seeds,20.0,e,1,41
8901512927804,http://world-en.openfoodfacts.org/product/8901512927804/instant-rolled-oats-sundrop-heart,Instant Rolled Oats,,1 kg,Sundrop Heart,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Rolled flakes, Rolled oats",Oats,"en:palm-oil-free,en:vegan,en:vegetarian",,,0,,-4.0,a,Cereals and potatoes,Breakfast cereals,1000.0,Rolled oats,https://images.openfoodfacts.org/images/products/890/151/292/7804/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/151/292/7804/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/151/292/7804/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/151/292/7804/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/151/292/7804/nutrition_en.8.400.jpg,https://images.openfoodfacts.org/images/products/890/151/292/7804/nutrition_en.8.200.jpg,,380.0,1590.0,,8.4,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2,0.8,,,,,,,,,,,10.8,,,12.2,,,,0.01625,,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-4.0,,,,,,,,,,,,-4.0,a,,,,-4.0,a,General Food,-4.0,a,5,-11
8901499011534,http://world-en.openfoodfacts.org/product/8901499011534/kellogg-s-oats,Kellogg's Oats,,425,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Rolled flakes, Oat-flakes","Rolled Oats (100%) Contains Oats. Kellogg's Oats is sourced from a facility that processes wheat, barley, nuts, soy and milk and may contain these in traces. This product is","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian-status-unknown",,,0,,,unknown,Cereals and potatoes,Breakfast cereals,0.0,Rolled oats,https://images.openfoodfacts.org/images/products/890/149/901/1534/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1534/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1534/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1534/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1534/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1534/nutrition_en.7.200.jpg,,460.0,1925.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,b,,,,,unknown,General Food,1.0,b,3.5,-1
8901499010230,http://world-en.openfoodfacts.org/product/8901499010230/oats-kellog-s,Oats,,,Kellog's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Cereal grains,Oat,Rolled oats",Oats,"en:palm-oil-free,en:vegan,en:vegetarian",en:gluten,,0,,-5.0,a,Cereals and potatoes,Breakfast cereals,,Oat,https://images.openfoodfacts.org/images/products/890/149/901/0230/front_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0230/front_en.10.200.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0230/ingredients_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0230/ingredients_en.11.200.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0230/nutrition_en.6.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/0230/nutrition_en.6.200.jpg,,379.0,1586.0,,9.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,1.3,,,,,,,,,,,10.0,,,11.6,,,,0.0175,,0.007,,,,,,,,,,,,,,,,,,,,,,,0.0024,0.1013,0.0022,,,,,,,,,,,,,,0.0,,,,,,-5.0,,,,,,,,,,,,-4.0,a,,,,-5.0,a,General Food,-4.0,a,5,-11
8901499009470,http://world-en.openfoodfacts.org/product/8901499009470/kellogg-s-oats,Kellogg's Oats,,1 kg,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, en:rolled-oats",Oats (100%),"en:palm-oil-free,en:vegan,en:vegetarian",en:gluten,"en:gluten,en:nuts",0,,-5.0,a,Cereals and potatoes,Breakfast cereals,1000.0,Rolled oats,https://images.openfoodfacts.org/images/products/890/149/900/9470/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/9470/front_en.7.200.jpg,,,https://images.openfoodfacts.org/images/products/890/149/900/9470/nutrition_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/9470/nutrition_en.4.200.jpg,,379.0,1586.0,,9.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,0.0,,,,,,,,,,,10.0,,,11.6,,,,0.0175,,0.007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-5.0,,,,,,,,,,,,-4.0,a,,,,-5.0,a,General Food,-4.0,a,5,-11
8901491981682,http://world-en.openfoodfacts.org/product/8901491981682/lays-cream-and-onion-patato-chips-lay-s,Lays Cream and Onion Patato Chips,,45 gms,Lay's,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps","Potato, Edible Vegetable Oil (Paimolein Oil, Rice Bran Oil), Sugar, iodised Salt, Milk Products (Milk Solids, Cheese Powder) (1.4%), &quot;Spices","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",,,0,,,unknown,Salty snacks,Appetizers,45.0,Potato crisps,https://images.openfoodfacts.org/images/products/890/149/198/1682/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/149/198/1682/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/149/198/1682/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/149/198/1682/ingredients_en.7.200.jpg,,,,544.0,2276.0,,34.0,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,7.8,,,,,,,,,,,,,,,,,,1.88468,,0.753872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,27.0,e,,,,,unknown,General Food,27.0,e,0.5,27
8901491103800,http://world-en.openfoodfacts.org/product/8901491103800/oats-quaker,Oats,,1kg,Quaker,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Rolled oats",Rolled Oats Flakes,"en:palm-oil-free,en:vegan,en:vegetarian",,,0,,-4.0,a,Cereals and potatoes,Breakfast cereals,1000.0,Rolled oats,https://images.openfoodfacts.org/images/products/890/149/110/3800/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/149/110/3800/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/149/110/3800/ingredients_en.8.400.jpg,https://images.openfoodfacts.org/images/products/890/149/110/3800/ingredients_en.8.200.jpg,,,,407.0,1703.0,,9.5,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,10.0,,,11.8,,,,0.0095,,0.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-4.0,,,,,,,,,,,,-3.0,a,,,,-4.0,a,General Food,-3.0,a,5,-11
